date,p_cases,p_cases_low,p_cases_high
2020/03/23,NA,NA,NA
2020/03/24,NA,NA,NA
2020/03/25,NA,NA,NA
2020/03/26,NA,NA,NA
2020/03/27,NA,NA,NA
2020/03/28,NA,NA,NA
2020/03/29,NA,NA,NA
2020/03/30,NA,NA,NA
2020/03/31,NA,NA,NA
2020/04/01,NA,NA,NA
2020/04/02,NA,NA,NA
2020/04/03,NA,NA,NA
2020/04/04,NA,NA,NA
2020/04/05,NA,NA,NA
2020/04/06,NA,NA,NA
2020/04/07,NA,NA,NA
2020/04/08,NA,NA,NA
2020/04/09,NA,NA,NA
2020/04/10,NA,NA,NA
2020/04/11,NA,NA,NA
2020/04/12,NA,NA,NA
2020/04/13,NA,NA,NA
2020/04/14,NA,NA,NA
2020/04/15,NA,NA,NA
2020/04/16,NA,NA,NA
2020/04/17,NA,NA,NA
2020/04/18,NA,NA,NA
2020/04/19,NA,NA,NA
2020/04/20,NA,NA,NA
2020/04/21,NA,NA,NA
2020/04/22,NA,NA,NA
2020/04/23,NA,NA,NA
2020/04/24,NA,NA,NA
2020/04/25,NA,NA,NA
2020/04/26,NA,NA,NA
2020/04/27,NA,NA,NA
2020/04/28,NA,NA,NA
2020/04/29,NA,NA,NA
2020/04/30,NA,NA,NA
2020/05/01,NA,NA,NA
2020/05/02,NA,NA,NA
2020/05/03,NA,NA,NA
2020/05/04,NA,NA,NA
2020/05/05,NA,NA,NA
2020/05/06,NA,NA,NA
2020/05/07,NA,NA,NA
2020/05/08,NA,NA,NA
2020/05/09,NA,NA,NA
2020/05/10,NA,NA,NA
2020/05/11,NA,NA,NA
2020/05/12,NA,NA,NA
2020/05/13,NA,NA,NA
2020/05/14,NA,NA,NA
2020/05/15,NA,NA,NA
2020/05/16,NA,NA,NA
2020/05/17,NA,NA,NA
2020/05/18,NA,NA,NA
2020/05/19,NA,NA,NA
2020/05/20,NA,NA,NA
2020/05/21,NA,NA,NA
2020/05/22,NA,NA,NA
2020/05/23,NA,NA,NA
2020/05/24,NA,NA,NA
2020/05/25,NA,NA,NA
2020/05/26,NA,NA,NA
2020/05/27,NA,NA,NA
2020/05/28,NA,NA,NA
2020/05/29,NA,NA,NA
2020/05/30,NA,NA,NA
2020/05/31,NA,NA,NA
2020/06/01,NA,NA,NA
2020/06/02,NA,NA,NA
2020/06/03,NA,NA,NA
2020/06/04,NA,NA,NA
2020/06/05,NA,NA,NA
2020/06/06,NA,NA,NA
2020/06/07,9.30232558139535,0.62056696339017,17.9840841994005
2020/06/08,9.30232558139535,0.62056696339017,17.9840841994005
2020/06/09,9.30232558139535,0.62056696339017,17.9840841994005
2020/06/10,9.30232558139535,0.62056696339017,17.9840841994005
2020/06/11,9.30232558139535,0.62056696339017,17.9840841994005
2020/06/12,9.09090909090909,0.596580293056059,17.5852378887621
2020/06/13,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/14,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/15,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/16,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/17,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/18,4.25531914893617,0.17487384269417,8.33576445517817
2020/06/19,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/20,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/21,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/22,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/23,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/24,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/25,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/26,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/27,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/28,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/29,3.92156862745098,0.1546098567166,7.68852739818536
2020/06/30,3.92156862745098,0.1546098567166,7.68852739818536
2020/07/01,3.92156862745098,0.1546098567166,7.68852739818536
2020/07/02,3.92156862745098,0.1546098567166,7.68852739818536
2020/07/03,3.92156862745098,0.1546098567166,7.68852739818536
2020/07/04,3.92156862745098,0.1546098567166,7.68852739818536
2020/07/05,3.73831775700935,0.14396222652485,7.33267328749385
2020/07/06,3.73831775700935,0.14396222652485,7.33267328749385
2020/07/07,3.73831775700935,0.14396222652485,7.33267328749385
2020/07/08,3.73831775700935,0.14396222652485,7.33267328749385
2020/07/09,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/10,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/11,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/12,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/13,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/14,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/15,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/16,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/17,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/18,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/19,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/20,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/21,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/22,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/23,3.88349514563107,0.15236973390244,7.6146205573597
2020/07/24,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/25,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/26,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/27,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/28,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/29,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/30,3.80952380952381,0.14805933303289,7.47098828601473
2020/07/31,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/01,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/02,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/03,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/04,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/05,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/06,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/07,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/08,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/09,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/10,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/11,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/12,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/13,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/14,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/15,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/16,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/17,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/18,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/19,3.80952380952381,0.14805933303289,7.47098828601473
2020/08/20,3.80952380952381,0.14805933303289,7.47098828601473
